GEO_ID,NAME,P2_001N,P2_002N,P2_005N,P2_006N,P2_007N,P2_008N,P2_009N,P2_010N,P2_011N
Geography,Geographic Area Name,Total,Hispanic or Latino total,White total,Black or African American total,American Indian and Alaska Native total,Asian total,Native Hawaiian and Other Pacific Islander total,Some Other Race total,Two or more races total
0500000US39065,"Hardin County, Ohio",30696,697,28389,256,48,169,8,69,1060
0500000US39067,"Harrison County, Ohio",14483,130,13425,234,14,40,6,18,616
0500000US39069,"Henry County, Ohio",27662,2187,24463,155,49,125,4,43,636
0500000US39071,"Highland County, Ohio",43317,424,40492,518,109,110,8,96,1560
0500000US39073,"Hocking County, Ohio",28050,232,26502,139,45,71,0,53,1008
0500000US39075,"Holmes County, Ohio",44223,474,42875,119,33,64,5,41,612
0500000US39077,"Huron County, Ohio",58565,4084,51242,562,139,216,12,106,2204
0500000US39079,"Jackson County, Ohio",32653,306,30835,158,88,101,1,50,1114
0500000US39081,"Jefferson County, Ohio",65249,1159,56545,3619,109,338,29,244,3206
0500000US39083,"Knox County, Ohio",62721,1196,58058,565,118,365,17,237,2165
0500000US39085,"Lake County, Ohio",232603,11362,197069,10778,236,3255,38,604,9261
0500000US39087,"Lawrence County, Ohio",58240,618,54016,1100,134,219,7,135,2011
0500000US39089,"Licking County, Ohio",178519,3988,152935,7142,386,4999,45,787,8237
0500000US39091,"Logan County, Ohio",46150,1004,41749,673,83,327,11,181,2122
0500000US39093,"Lorain County, Ohio",312964,32917,237520,22980,502,3569,50,1020,14406
0500000US39095,"Lucas County, Ohio",431279,32167,284663,83398,817,7089,115,1926,21104
0500000US39097,"Madison County, Ohio",43824,1263,37761,2664,59,253,4,176,1644
0500000US39099,"Mahoning County, Ohio",228614,14093,169090,33770,332,1952,59,708,8610
0500000US39101,"Marion County, Ohio",65359,1956,56114,4051,140,358,15,167,2558
0500000US39103,"Medina County, Ohio",182470,4592,165643,2292,192,2184,28,589,6950
0500000US39105,"Meigs County, Ohio",22210,172,21180,148,49,22,0,43,596
0500000US39107,"Mercer County, Ohio",42528,928,39752,191,63,189,564,78,763
0500000US39109,"Miami County, Ohio",108774,2199,96964,2559,152,1644,21,483,4752
0500000US39111,"Monroe County, Ohio",13385,67,12909,19,12,21,3,19,335
0500000US39113,"Montgomery County, Ohio",537309,21179,360396,112818,937,12714,244,2588,26433
0500000US39115,"Morgan County, Ohio",13802,127,12525,396,20,24,2,49,659
0500000US39117,"Morrow County, Ohio",34950,580,32773,153,56,90,8,93,1197
0500000US39119,"Muskingum County, Ohio",86410,1055,76947,2985,138,384,8,378,4515
0500000US39121,"Noble County, Ohio",14115,173,12840,752,31,22,0,11,286
0500000US39123,"Ottawa County, Ohio",40364,2059,36436,335,47,157,6,92,1232
0500000US39125,"Paulding County, Ohio",18806,1010,16972,139,41,30,5,61,548
0500000US39127,"Perry County, Ohio",35408,252,33595,90,94,67,0,85,1225
0500000US39129,"Pickaway County, Ohio",58539,903,52416,2143,131,296,11,153,2486
0500000US39131,"Pike County, Ohio",27088,219,25470,190,110,70,6,44,979
0500000US39133,"Portage County, Ohio",161791,3505,138774,7934,233,3400,38,558,7349
0500000US39135,"Preble County, Ohio",40999,386,38700,182,84,162,4,98,1383
0500000US39137,"Putnam County, Ohio",34451,2229,31427,100,25,61,3,61,545
0500000US39139,"Richland County, Ohio",124936,2615,104231,11216,192,791,58,473,5360
0500000US39141,"Ross County, Ohio",77093,1031,67705,4005,189,369,20,196,3578
0500000US39143,"Sandusky County, Ohio",58896,6055,48219,1762,75,202,7,159,2417
0500000US39145,"Scioto County, Ohio",74008,1052,67531,2038,254,274,9,210,2640
0500000US39147,"Seneca County, Ohio",55069,2899,48213,1314,66,359,36,158,2024
0500000US39149,"Shelby County, Ohio",48230,787,44067,839,81,450,29,188,1789
0500000US39151,"Stark County, Ohio",374853,10516,310535,28723,721,3175,97,1651,19435
0500000US39153,"Summit County, Ohio",540428,13206,397536,78922,777,22506,149,2096,25236
0500000US39155,"Trumbull County, Ohio",201977,4179,169627,16940,249,1099,26,609,9248
0500000US39157,"Tuscarawas County, Ohio",93263,3962,84979,697,117,306,29,169,3004
0500000US39159,"Union County, Ohio",62784,1534,53287,1275,93,4043,0,201,2351
0500000US39161,"Van Wert County, Ohio",28931,1097,26467,257,37,88,13,79,893
0500000US39163,"Vinton County, Ohio",12800,84,12213,43,19,22,0,14,405
0500000US39165,"Warren County, Ohio",242337,7738,198227,8175,288,17278,158,704,9769
0500000US39167,"Washington County, Ohio",59771,717,55663,600,114,309,8,158,2202
0500000US39169,"Wayne County, Ohio",116894,2755,106930,1755,142,950,32,283,4047
0500000US39171,"Williams County, Ohio",37102,1862,33483,323,55,198,0,92,1089
0500000US39173,"Wood County, Ohio",132248,8280,112493,3089,164,2750,9,330,5133
0500000US39175,"Wyandot County, Ohio",21900,641,20520,77,21,85,3,45,508
0500000US40001,"Adair County, Oklahoma",19495,1252,7464,40,8240,162,12,12,2313
0500000US40003,"Alfalfa County, Oklahoma",5699,279,4702,229,194,7,0,7,281
0500000US40005,"Atoka County, Oklahoma",14143,548,9303,565,2192,49,4,58,1424
0500000US40007,"Beaver County, Oklahoma",5049,1304,3497,3,29,11,6,3,196
0500000US40009,"Beckham County, Oklahoma",22410,2684,16526,1119,770,128,12,38,1133
0500000US40011,"Blaine County, Oklahoma",8735,985,6248,248,650,26,5,12,561
0500000US40013,"Bryan County, Oklahoma",46067,3428,30076,715,6574,285,14,73,4902
0500000US40015,"Caddo County, Oklahoma",26945,4335,14580,646,5320,63,13,29,1959
0500000US40017,"Canadian County, Oklahoma",154405,16377,107898,5307,6312,4782,114,478,13137
0500000US40019,"Carter County, Oklahoma",48003,3622,31227,2824,4203,587,44,655,4841
0500000US40021,"Cherokee County, Oklahoma",47078,3437,20231,519,15745,308,21,139,6678
0500000US40023,"Choctaw County, Oklahoma",14204,595,8114,1371,2502,29,4,57,1532
0500000US40025,"Cimarron County, Oklahoma",2296,563,1647,1,4,0,0,7,74
0500000US40027,"Cleveland County, Oklahoma",295528,30312,195085,14613,12133,12697,237,1866,28585
0500000US40029,"Coal County, Oklahoma",5266,198,3371,23,1009,15,0,48,602
0500000US40031,"Comanche County, Oklahoma",121125,16645,64465,18871,6381,2994,803,526,10440
0500000US40033,"Cotton County, Oklahoma",5527,361,4098,68,481,28,9,9,473
0500000US40035,"Craig County, Oklahoma",14107,427,8438,368,2833,75,1,31,1934
0500000US40037,"Creek County, Oklahoma",71754,3412,51528,1452,7002,290,67,141,7862
0500000US40039,"Custer County, Oklahoma",28513,5384,18483,783,1702,294,1,57,1809
0500000US40041,"Delaware County, Oklahoma",40397,1621,25019,116,8491,471,36,85,4558
0500000US40043,"Dewey County, Oklahoma",4484,260,3723,7,247,4,2,4,237
0500000US40045,"Ellis County, Oklahoma",3749,340,3148,16,57,9,0,3,176
0500000US40047,"Garfield County, Oklahoma",62846,8982,42939,1661,1307,685,2920,150,4202
0500000US40049,"Garvin County, Oklahoma",25656,2452,18200,545,2066,118,8,39,2228
0500000US40051,"Grady County, Oklahoma",54795,3520,41842,1281,2897,200,38,112,4905
0500000US40053,"Grant County, Oklahoma",4169,184,3632,44,79,12,8,15,195
0500000US40055,"Greer County, Oklahoma",5491,665,3996,352,167,7,1,15,288
0500000US40057,"Harmon County, Oklahoma",2488,740,1403,149,53,7,0,0,136
0500000US40059,"Harper County, Oklahoma",3272,733,2375,4,24,0,0,2,134
0500000US40061,"Haskell County, Oklahoma",11561,529,7697,64,2153,21,7,26,1064
0500000US40063,"Hughes County, Oklahoma",13367,755,8073,728,2513,38,14,38,1208
0500000US40065,"Jackson County, Oklahoma",24785,5937,14883,1614,382,320,77,57,1515
0500000US40067,"Jefferson County, Oklahoma",5337,584,3993,27,258,30,5,15,425
0500000US40069,"Johnston County, Oklahoma",10272,581,6735,236,1582,52,5,57,1024
0500000US40071,"Kay County, Oklahoma",43700,3652,30728,856,4127,253,274,75,3735
0500000US40073,"Kingfisher County, Oklahoma",15184,2755,10985,170,417,45,0,26,786
0500000US40075,"Kiowa County, Oklahoma",8509,953,6149,314,504,47,3,17,522
0500000US40077,"Latimer County, Oklahoma",9444,344,5818,42,2216,67,5,16,936
0500000US40079,"Le Flore County, Oklahoma",48129,3573,31920,841,6890,292,32,50,4531
0500000US40081,"Lincoln County, Oklahoma",33458,1137,26146,592,2282,114,13,78,3096
0500000US40083,"Logan County, Oklahoma",49555,4003,36060,3201,1613,260,31,238,4149
0500000US40085,"Love County, Oklahoma",10146,1685,6806,196,613,72,0,63,711
0500000US40087,"McClain County, Oklahoma",41662,3699,30701,346,2653,209,36,100,3918
0500000US40089,"McCurtain County, Oklahoma",30814,1894,18159,2538,4290,124,460,40,3309
0500000US40091,"McIntosh County, Oklahoma",18941,491,12644,547,3163,68,4,56,1968
0500000US40093,"Major County, Oklahoma",7782,784,6479,15,131,40,0,9,324
0500000US40095,"Marshall County, Oklahoma",15312,2605,9749,169,1413,44,4,85,1243
0500000US40097,"Mayes County, Oklahoma",39046,1375,23516,180,8095,192,27,50,5611
0500000US40099,"Murray County, Oklahoma",13904,926,9446,153,1936,45,19,16,1363
0500000US40101,"Muskogee County, Oklahoma",66339,4499,34857,6545,11747,512,39,165,7975
0500000US40103,"Noble County, Oklahoma",10924,420,8414,145,953,47,0,30,915
0500000US40105,"Nowata County, Oklahoma",9320,241,5812,104,1562,5,5,8,1583
0500000US40107,"Okfuskee County, Oklahoma",11310,342,6590,694,2559,32,0,33,1060
0500000US40109,"Oklahoma County, Oklahoma",796292,153498,407986,117957,22034,27823,1168,3151,62675
0500000US40111,"Okmulgee County, Oklahoma",36706,1708,21599,2742,5947,160,22,82,4446
0500000US40113,"Osage County, Oklahoma",45818,1872,27443,4796,6405,128,19,96,5059
0500000US40115,"Ottawa County, Oklahoma",30285,1708,18850,287,5563,154,231,50,3442
0500000US40117,"Pawnee County, Oklahoma",15553,467,11530,73,1927,49,0,42,1465
0500000US40119,"Payne County, Oklahoma",81646,5373,58926,3123,3613,2662,53,296,7600
0500000US40121,"Pittsburg County, Oklahoma",43773,2266,28388,1227,6388,280,35,62,5127
0500000US40123,"Pontotoc County, Oklahoma",38065,2208,22703,861,6842,372,13,98,4968
0500000US40125,"Pottawatomie County, Oklahoma",72454,4288,49158,2194,8693,495,39,171,7416
0500000US40127,"Pushmataha County, Oklahoma",10812,376,7382,66,1830,52,0,23,1083
0500000US40129,"Roger Mills County, Oklahoma",3442,256,2860,5,106,5,1,1,208
0500000US40131,"Rogers County, Oklahoma",95240,5257,62387,1103,12109,1676,39,286,12383
0500000US40133,"Seminole County, Oklahoma",23556,1176,14109,920,4411,72,8,89,2771
0500000US40135,"Sequoyah County, Oklahoma",39281,1726,22497,585,8954,288,14,110,5107
0500000US40137,"Stephens County, Oklahoma",42848,3452,32383,799,2034,244,13,143,3780
0500000US40139,"Texas County, Oklahoma",21384,10823,8263,975,162,448,0,68,645
0500000US40141,"Tillman County, Oklahoma",6968,1923,3982,474,191,26,0,25,347
0500000US40143,"Tulsa County, Oklahoma",669279,100049,371913,66182,36612,24846,1033,2355,66289
0500000US40145,"Wagoner County, Oklahoma",80981,6137,52734,2638,8073,1405,29,225,9740
0500000US40147,"Washington County, Oklahoma",52455,3360,35208,1322,5194,974,10,121,6266
0500000US40149,"Washita County, Oklahoma",10924,980,8818,77,303,22,0,17,707
0500000US40151,"Woods County, Oklahoma",8624,613,7025,228,240,74,1,15,428
0500000US40153,"Woodward County, Oklahoma",20470,3006,15426,351,543,126,0,57,961
0500000US41001,"Baker County, Oregon",16668,809,14664,70,172,64,15,98,776
0500000US41003,"Benton County, Oregon",95184,8524,72209,938,528,6375,276,538,5796
0500000US41005,"Clackamas County, Oregon",421401,40342,325361,4336,2249,20459,1056,2158,25440
0500000US41007,"Clatsop County, Oregon",41072,3848,33526,224,344,552,91,231,2256
0500000US41009,"Columbia County, Oregon",52589,3070,44228,300,618,561,117,267,3428
0500000US41011,"Coos County, Oregon",64929,4292,53538,259,1320,728,120,316,4356
0500000US41013,"Crook County, Oregon",24738,1803,20874,78,262,114,23,102,1482
0500000US41015,"Curry County, Oregon",23446,1674,19428,77,461,214,25,125,1442
0500000US41017,"Deschutes County, Oregon",198253,17237,164595,786,1139,2421,258,1028,10789
0500000US41019,"Douglas County, Oregon",111201,6654,93525,383,1694,1185,151,532,7077
0500000US41021,"Gilliam County, Oregon",1995,107,1747,3,29,6,9,3,91
0500000US41023,"Grant County, Oregon",7233,283,6430,10,58,23,10,19,400
0500000US41025,"Harney County, Oregon",7495,394,6435,5,219,36,0,21,385
0500000US41027,"Hood River County, Oregon",23977,7148,14935,47,149,381,33,119,1165
0500000US41029,"Jackson County, Oregon",223259,30399,170232,1574,1775,3293,808,1496,13682
0500000US41031,"Jefferson County, Oregon",24502,5002,15005,134,2981,131,18,66,1165
0500000US41033,"Josephine County, Oregon",88090,7037,72730,368,883,870,123,493,5586
0500000US41035,"Klamath County, Oregon",69413,8772,51919,497,2493,754,104,396,4478
0500000US41037,"Lake County, Oregon",8160,802,6508,49,114,52,10,42,583
0500000US41039,"Lane County, Oregon",382971,37780,298507,4352,3355,9404,947,2377,26249
0500000US41041,"Lincoln County, Oregon",50395,4851,39498,189,1521,646,93,276,3321
0500000US41043,"Linn County, Oregon",128610,12571,104118,623,1283,1434,280,658,7643
0500000US41045,"Malheur County, Oregon",31571,10320,18975,447,295,385,40,115,994
0500000US41047,"Marion County, Oregon",345920,95740,213650,3787,3124,7270,3669,1701,16979
0500000US41049,"Morrow County, Oregon",12186,4988,6600,37,82,29,5,44,401
0500000US41051,"Multnomah County, Oregon",815428,103753,535623,43793,5455,61280,5251,4885,55388
0500000US41053,"Polk County, Oregon",87433,12730,64719,682,1579,1702,344,412,5265
0500000US41055,"Sherman County, Oregon",1870,119,1610,0,19,7,0,3,112
0500000US41057,"Tillamook County, Oregon",27390,2946,22000,76,239,280,85,141,1623
0500000US41059,"Umatilla County, Oregon",80075,22622,49753,652,2571,685,130,295,3367
0500000US41061,"Union County, Oregon",26196,1347,22075,145,219,216,488,129,1577
0500000US41063,"Wallowa County, Oregon",7391,257,6598,9,50,31,4,54,388
0500000US41065,"Wasco County, Oregon",26670,5017,18703,115,983,248,185,110,1309
0500000US41067,"Washington County, Oregon",600372,107642,365232,12763,2416,68430,3240,3096,37553
0500000US41069,"Wheeler County, Oregon",1451,84,1256,1,17,8,0,1,84
0500000US41071,"Yamhill County, Oregon",107722,17793,79352,849,1346,1523,189,615,6055
0500000US42001,"Adams County, Pennsylvania",103852,7790,89945,1473,147,952,33,333,3179
0500000US42003,"Allegheny County, Pennsylvania",1250578,34325,938252,161554,1305,58318,304,6064,50456
0500000US42005,"Armstrong County, Pennsylvania",65558,490,62320,438,57,147,14,120,1972
0500000US42007,"Beaver County, Pennsylvania",168215,3611,143881,11069,195,1022,53,613,7771
0500000US42009,"Bedford County, Pennsylvania",47577,519,45381,181,66,153,0,50,1227
0500000US42011,"Berks County, Pennsylvania",428849,99550,291258,18087,450,6225,61,1551,11667
0500000US42013,"Blair County, Pennsylvania",122822,1708,113016,2463,134,868,12,367,4254
0500000US42015,"Bradford County, Pennsylvania",59967,873,55717,394,117,460,13,133,2260
0500000US42017,"Bucks County, Pennsylvania",646538,39770,521575,25277,531,35053,143,2512,21677
0500000US42019,"Butler County, Pennsylvania",193763,3665,178081,2174,154,2792,36,577,6284
0500000US42021,"Cambria County, Pennsylvania",133472,2465,119380,5665,96,764,35,320,4747
0500000US42023,"Cameron County, Pennsylvania",4547,86,4271,12,8,29,0,12,129
0500000US42025,"Carbon County, Pennsylvania",64749,3642,57439,1070,95,327,14,216,1946
0500000US42027,"Centre County, Pennsylvania",158172,5651,129668,5306,120,11373,39,596,5419
0500000US42029,"Chester County, Pennsylvania",534413,43542,405476,28391,532,35143,119,2249,18961
0500000US42031,"Clarion County, Pennsylvania",37241,387,35023,521,39,175,15,111,970
0500000US42033,"Clearfield County, Pennsylvania",80562,2637,73338,1760,78,450,0,146,2153
0500000US42035,"Clinton County, Pennsylvania",37450,662,34933,416,51,211,7,70,1100
0500000US42037,"Columbia County, Pennsylvania",64727,2140,58831,867,71,748,17,159,1894
0500000US42039,"Crawford County, Pennsylvania",83938,1241,77347,1496,109,365,26,229,3125
0500000US42041,"Cumberland County, Pennsylvania",259469,11975,211990,10581,318,13836,113,1074,9582
0500000US42043,"Dauphin County, Pennsylvania",286401,31251,175175,48404,396,17183,88,1465,12439
0500000US42045,"Delaware County, Pennsylvania",576830,26772,363249,127055,676,36317,133,2596,20032
0500000US42047,"Elk County, Pennsylvania",30990,294,29466,74,16,113,12,46,969
0500000US42049,"Erie County, Pennsylvania",270876,12030,219180,19821,343,6358,58,1046,12040
0500000US42051,"Fayette County, Pennsylvania",128804,1578,115322,5703,166,376,160,313,5186
0500000US42053,"Forest County, Pennsylvania",6973,323,5278,1235,8,17,0,4,108
0500000US42055,"Franklin County, Pennsylvania",155932,10764,132566,4998,242,1408,40,501,5413
0500000US42057,"Fulton County, Pennsylvania",14556,146,13726,124,25,41,3,17,474
0500000US42059,"Greene County, Pennsylvania",35954,510,32898,1062,69,120,6,63,1226
0500000US42061,"Huntingdon County, Pennsylvania",44092,852,39420,2267,49,210,9,100,1185
0500000US42063,"Indiana County, Pennsylvania",83246,1476,75718,2409,116,816,7,148,2556
0500000US42065,"Jefferson County, Pennsylvania",44492,397,42317,125,45,100,8,92,1408
0500000US42067,"Juniata County, Pennsylvania",23509,908,21830,115,19,69,4,48,516
0500000US42069,"Lackawanna County, Pennsylvania",215896,18267,175246,7415,276,6762,28,828,7074
0500000US42071,"Lancaster County, Pennsylvania",552984,61171,440613,19536,522,13939,110,1922,15171
0500000US42073,"Lawrence County, Pennsylvania",86070,1655,75811,3546,75,321,4,251,4407
0500000US42075,"Lebanon County, Pennsylvania",143257,20348,114004,2555,119,2192,39,460,3540
0500000US42077,"Lehigh County, Pennsylvania",374557,96981,227994,22950,337,13725,91,1779,10700
